tuId	tuName	operonName	tuGenes	pmName	tuEvidence	addEvidence	confidenceLevel	pmids
RDBECOLITUC03523	glyVXY	glyVXY	glyV;glyX;glyY;	glyVp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03524	leuX	leuX	leuX;	leuXp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03525	metT-leuW-glnUW-metU-glnVX	metT-leuW-glnUW-metU-glnVX	glnX;glnV;metU;glnW;glnU;leuW;metT;	metTp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03526	serW	infA-serW	serW;	serWp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03527	serT	serT	serT;	serTp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03528	serX	serX	serX;	serXp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03529	tyrTV-tpr	tyrTV-tpr	tpr;tyrV;tyrT;	tyrTp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03530	glyW-cysT-leuZ	glyW-cysT-leuZ	3'ETS-<i>leuZ</i>;leuZ;cysT;glyW;	glyWp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03531	serU	serU	serU;	serUp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03532	alaWX	alaWX	alaX;alaW;	alaWp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03533	serV-argVYZQ	serV-argVYZQ	argQ;argZ;argY;argV;serV;	serVp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03534	glyU	glyU	glyU;	glyUp				
RDBECOLITUC03535	metY-yhbC-nusA-infB	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	infB;nusA;rimP;metY;	metYp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03536	leuU	secG-leuU	leuU;	leuUp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03537	proK	proK	proK;	proKp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03538	pheU	pheU	pheU;	pheUp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03539	leuQPV	leuQPV	leuV;leuP;leuQ;	leuQp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03540	pdhR-aceEF-lpdA	pdhR-aceEF-lpdA	pdhR;aceE;aceF;lpd;	pdhRp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03541	lpdA	pdhR-aceEF-lpdA	lpd;	lpdAp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03542	sdhCDAB-sucABCD-sdhX	sdhCDAB-sucABCD-sdhX	sdhX;sdhC;sdhD;sdhA;sdhB;sucA;sucB;sucC;sucD;	sdhCp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03543	rseABC	rseD-rpoE-rseABC	rseC;rseB;rseA;	rseAp3	[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03544	pykF	pykF	pykF;	pykFp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03545	uxuAB	uxuAB	uxuB;uxuA;	uxuAp	[EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03546	aldA	aldA	aldA;	aldAp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03547	putP	putP	putP;	putPp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03548	putP	putP	putP;	putPp2				
RDBECOLITUC03549	putP	putP	putP;	putPp3	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03550	putP	putP	putP;	putPp4	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03551	putP	putP	putP;	putPp5	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03552	caiF	caiF	caiF;	caiFp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03553	fixABCX	fixABCX	fixX;fixC;fixB;fixA;	fixAp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03554	ompR-envZ	ompR-envZ	envZ;ompR;	ompRp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03555	ompR-envZ	ompR-envZ	envZ;ompR;	ompRp3	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03556	ompR-envZ	ompR-envZ	envZ;ompR;	ompRp4	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03557	lldPRD	lldPRD	lldD;lldR;lldP;	lldPp	[EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03558	fimAICDFGH	fimAICDFGH	fimR2;fimD;fimH;fimG;fimF;fimC;fimI;fimA;	fimAp	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03559	fimE	fimE	fimE;	fimEp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03560	tolB-pal-ybgF	tolB-pal-ybgF	cpoB;pal;tolB;		[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03561	rpoH	rpoH	rpoH;	rpoHp6	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03562	msrA	msrA	msrA;	msrAp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03563	ampC	ampC	ampC;	ampCp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03564	eda	edd-eda	eda;	edap1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03565	smtA-mukFEB	smtA-mukFEB	mukB;mukE;mukF;cmoM;	cmoMp	[EXP-IEP:W][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03566	mobAB	mobAB	mobB;mobA;	mobAp1	[EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03567	mobAB	mobAB	mobB;mobA;	mobAp2	[EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03568	eda	edd-eda	eda;	edap2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03569	eda	edd-eda	eda;	edap3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03570	rseD-rpoE-rseABC	rseD-rpoE-rseABC	rseD;rseC;rseB;rseA;rpoE;	rseDp4	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03571	xapAB	xapAB	xapB;xapA;	xapAp	[EXP-IEP-COREGULATION:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03572	tauABCD	tauABCD	tauD;tauC;tauB;tauA;	tauAp	[EXP-IMP-POLAR-MUTATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03573	ychQA-kdsA	ychQA-kdsA	kdsA;ychA;ychQ;	ychQp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03574	kdsA	ychQA-kdsA	kdsA;	kdsAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03575	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	pnp;rpsO;truB;rbfA;infB;nusA;rimP;metY;	metYp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03576	metY	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	metY;	metYp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03577	arcA	arcA	arcA;	arcAp1				
RDBECOLITUC03578	arcA	arcA	arcA;	arcAp2				
RDBECOLITUC03579	arcA	arcA	arcA;	arcAp3				
RDBECOLITUC03580	arcA	arcA	arcA;	arcAp4				
RDBECOLITUC03581	arcA	arcA	arcA;	arcAp6				
RDBECOLITUC03582	arcA	arcA	arcA;	arcAp7				
RDBECOLITUC03583	arcA	arcA	arcA;	arcAp5				
RDBECOLITUC03584	putA	putA	putA;	putAp				
RDBECOLITUC03585	nmpC	nmpC	nmpC;	nmpCp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03586	cydAB	cydAB	cydB;cydA;	cydAp2				
RDBECOLITUC03587	cutA	cutA	cutA;	cutAp	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03588	cmk-rpsA	rpsA-ihfB	rpsA;cmk;	cmkp	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03589	ybgA-phr	ybgA-phr	phr;ybgA;	ybgAp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03590	napFDAGHBC-ccmABCDEFGH	napFDAGHBC-ccmABCDEFGH	ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;napC;napB;napH;napG;napA;napD;napF;	napFp2				
RDBECOLITUC03591	phr	ybgA-phr	phr;	phrp				
RDBECOLITUC03592	plaR	plaR	plaR;	plaRp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03593	gadBC	gadBC	gadC;gadB;	gadBp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03594	trpCBA	trpLEDCBA	trpA;trpB;trpC;	trpCp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03595	glpEGR	glpEGR	glpR;glpG;glpE;	glpEp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03596	glpGR	glpEGR	glpR;glpG;	glpGp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03597	glpR	glpEGR	glpR;	glpRp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03598	glpR	glpEGR	glpR;	glpRp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03599	cmr	cmr	mdfA;	cmrp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03600	hydN-hypF	hydN-hypF	hypF;hydN;	hydNp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03601	acpP-fabF	rpmF-plsX-fabHDG	fabF;acpP;	acpPp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03602	fabDG-acpP	rpmF-plsX-fabHDG	acpP;fabG;fabD;		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03603	fabG-acpP	rpmF-plsX-fabHDG	acpP;fabG;		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03604	dadAX	dadAX	dadX;dadA;	dadAp1	[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		WEAK	
RDBECOLITUC03605	dadAX	dadAX	dadX;dadA;	dadAp3	[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		WEAK	
RDBECOLITUC03606	garPLRK-rnpB	garPLRK-rnpB	rnpB;garK;garR;garL;garP;	garPp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03607	rnc-era-recO-pdxJ-acpS	rnc-era-recO-pdxJ-acpS	acpS;pdxJ;recO;era;rnc;	rncp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC03608	pdxJ-acpS	rnc-era-recO-pdxJ-acpS	acpS;pdxJ;	pdxJp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC03609	hupA	hupA	hupA;	hupAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03610	hupB	hupB	hupB;	hupBp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03611	hupB	hupB	hupB;	hupBp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03612	hupB	hupB	hupB;	hupBp3	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03613	hupB	hupB	hupB;	hupBp4	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03614	xseA	xseA	xseA;	xseAp				
RDBECOLITUC03615	paaZ	paaZ	paaZ;	paaZp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03616	feaR	feaR	feaR;	feaRp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03617	cfa	cfa	cfa;	cfap1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03618	cfa	cfa	cfa;	cfap2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03619	relA-mazEF	relA-mazEF	mazF;mazE;relA;	relAp1	[EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03620	mazEFG	relA-mazEF	mazG;mazF;mazE;	mazEp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W][EXP-IEP-COREGULATION:W]		STRONG	
RDBECOLITUC03621	mazEFG	relA-mazEF	mazG;mazF;mazE;	mazEp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W][EXP-IEP-COREGULATION:W]		STRONG	
RDBECOLITUC03622	ilvLXG_1G_2MEDA	ilvLXG_1G_2MEDA	ilvX;ilvG;ilvA;ilvD;ilvE;ilvM;ilvL;	ilvLp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03623	ilvLXG_1G_2MEDA	ilvLXG_1G_2MEDA	ilvX;ilvG;ilvA;ilvD;ilvE;ilvM;ilvL;	ilvLp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03624	ilvEDA	ilvLXG_1G_2MEDA	ilvA;ilvD;ilvE;	ilvEp3	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03625	poxB	poxB-ltaE-ybjT	poxB;	poxBp1	[EXP-IEP:W]		WEAK	
RDBECOLITUC03626	xthA	xthA	xthA;	xthAp	[COMP-AINF:W]		WEAK	
RDBECOLITUC03627	rnpB	garPLRK-rnpB	rnpB;	rnpBp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03628	tpx	tpx	tpx;	tpxp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03629	adhE	adhE	adhE;	adhEp2				
RDBECOLITUC03630	pqiABC	pqiABC	pqiC;pqiB;pqiA;	pqiAp1	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03631	pqiABC	pqiABC	pqiC;pqiB;pqiA;	pqiAp2	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03632	rpsA-ihfB	rpsA-ihfB	ihfB;rpsA;	rpsAp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03633	rpsA-ihfB	rpsA-ihfB	ihfB;rpsA;	rpsAp3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03634	hlyE	hlyE	hlyE;	hlyEp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03635	rnb	rnb	rnb;	rnbp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03636	rnb	rnb	rnb;	rnbp2	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03637	degP	degP	degP;	degPp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]		STRONG	
RDBECOLITUC03638	gadAX	gadAX	gadX;gadA;	gadAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03639	glnK-amtB	glnK-amtB	amtB;glnK;	glnKp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03640	yiaKLMNO-lyx-sgbHUE	yiaKLMNO-lyx-sgbHUE	yiaM;sgbE;sgbU;sgbH;lyxK;yiaO;yiaN;yiaL;yiaK;	yiaKp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC03641	dnaAN-recF	dnaAN-recF	recF;dnaN;dnaA;	dnaAp2				
RDBECOLITUC03642	paaABCDEFGHIJK	paaABCDEFGHIJK	paaK;paaJ;paaI;paaH;paaG;paaF;paaE;paaD;paaC;paaB;paaA;	paaAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03643	yceD-rpmF	rpmF-plsX-fabHDG	rpmF;yceD;	yceDp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03644	yceD-rpmF	rpmF-plsX-fabHDG	rpmF;yceD;	yceDp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03645	rtcBA	rtcBA	rtcA;rtcB;	rtcBp	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03646	dcuA	aspA-dcuA	dcuA;	dcuAp1	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03647	aroP	aroP	aroP;	aroPp2	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	[AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S]	STRONG	
RDBECOLITUC03648	nac	nac	nac;	nacp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03649	polA	polA	polA;	polAp	[COMP-AINF:W]		WEAK	
RDBECOLITUC03650	phoPQ	phoPQ	phoQ;phoP;	phoPp2				
RDBECOLITUC03651	xylAB	xylAB	xylB;xylA;	xylAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03652	hmp	hmp	hmp;	hmpp	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	[AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S]	STRONG	
RDBECOLITUC03653	rpmH-rnpA	rpmH-rnpA	rnpA;rpmH;	rpmHp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03654	torYZ	torYZ	torZ;torY;		[EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03655	nikR	nikABCDER	nikR;	nikRp				
RDBECOLITUC03656	hyfABCDEFGHIJR-focB	hyfABCDEFGHIJR-focB	focB;hyfR;hyfJ;hyfI;hyfH;hyfG;hyfF;hyfE;hyfD;hyfC;hyfB;hyfA;	hyfAp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03657	xylR	xylFGHR	xylR;	xylRp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03658	proVWX	proVWX	proX;proW;proV;	proVp1	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03659	proVWX	proVWX	proX;proW;proV;	proVp3	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
RDBECOLITUC03660	proVWX	proVWX	proX;proW;proV;	proVp2				
RDBECOLITUC03661	grxA	grxA	grxA;	grxAp				
RDBECOLITUC03662	mutS	mutS	mutS;	mutSp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	CONFIRMED	
RDBECOLITUC03663	rpmH-rnpA	rpmH-rnpA	rnpA;rpmH;	rpmHp3	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03664	cedA	cedA	cedA;	cedAp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03665	zraP	zraP	zraP;	zraPp				
RDBECOLITUC03666	zraSR	zraSR	zraR;zraS;	zraSp	[EXP-IEP:W][EXP-IEP-COREGULATION:W]		WEAK	
RDBECOLITUC03667	rsd	rsd	rsd;	rsdp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC03668	rsd	rsd	rsd;	rsdp2	[COMP-AINF:W]		WEAK	
RDBECOLITUC03669	pfkA	pfkA	pfkA;	pfkAp2	[COMP-AINF:W]		WEAK	
RDBECOLITUC03670	mlc	mlc-ynfK	mlc;	mlcp1	[COMP-AINF:W]		WEAK	
RDBECOLITUC03671	mlc-ynfK	mlc-ynfK	bidA;mlc;	mlcp2	[EXP-IEP-COREGULATION:W][COMP-AINF:W]		WEAK	
RDBECOLITUC03672	xapR	xapR	xapR;	xapRp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03673	xapR	xapR	xapR;	xapRp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03674	torR	torR	torR;	torRp	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03675	acnA	acnA	acnA;	acnAp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03676	acnA	acnA	ymiC;acnA;	acnAp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03677	acnB	acnB	acnB;	acnBp1	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03678	spf-spfP	spf-spfP	spfP;spf;	spfp	[COMP-AINF-SINGLE-DIRECTON:W]		WEAK	
RDBECOLITUC03679	paaXY	paaXY	paaY;paaX;	paaXp	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		STRONG	
RDBECOLITUC03680	yjeFE-amiB-mutL-miaA-hfq-hflXKC	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;miaA;mutL;amiB;tsaE;nnr;	yjeFp2	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03681	yjeFE-amiB-mutL-miaA-hfq-hflXKC	yjeFE-amiB-mutL-miaA-hfq-hflXKC	hflC;hflK;hflX;hfq;miaA;mutL;amiB;tsaE;nnr;	yjeFp3	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03682	adiY	adiY	adiY;	adiYp	[COMP-AINF:W]		WEAK	
RDBECOLITUC03683	cdd	cdd	cdd;	cddp	[COMP-AINF:W]		WEAK	
RDBECOLITUC03684	yeiL	yeiL	yeiL;	yeiLp				
RDBECOLITUC03685	rihB	rihB	rihB;	rihBp	[COMP-AINF:W]		WEAK	
RDBECOLITUC03686	clsA-yciU	clsA-yciU	yciU;clsA;	clsAp	[COMP-AINF:W]		WEAK	
RDBECOLITUC03687	phoH	phoH	phoH;	phoHp1	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03688	phoH	phoH	phoH;	phoHp2	[EXP-IDA-BOUNDARIES-DEFINED:W]		WEAK	
RDBECOLITUC03689	yajC-secDF	yajC-secDF	secF;secD;yajC;	yajCp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03690	tgt-yajC	yajC-secDF	yajC;tgt;	tgtp	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		STRONG	
RDBECOLITUC03691	queA	queA	queA;	queAp				
RDBECOLITUC03692	aroKB-damX-dam-rpe-gph-trpS	aroKB-damX-dam-rpe-gph-trpS	trpS;gph;rpe;dam;damX;aroB;aroK;	aroKp1	[EXP-IMP-POLAR-MUTATION:S]		STRONG	
